,id,name,id,team_id,league,division,year,wins,runs_scored,home_runs,batting_avg,ops,avg_age
681,7,Cincinnati Reds,682,7,NL,Central,1998,77,750,138,0.262,0.739,27.5
682,7,Cincinnati Reds,683,7,NL,Central,1997,76,651,142,0.253,0.71,28.2
683,7,Cincinnati Reds,684,7,NL,Central,1996,81,778,191,0.256,0.753,29.3
684,7,Cincinnati Reds,685,7,NL,Central,1995,85,747,161,0.27,0.782,28.4
685,7,Cincinnati Reds,686,7,NL,Central,1994,66,609,124,0.286,0.799,28.5
686,7,Cincinnati Reds,687,7,NL,West,1993,73,722,137,0.264,0.72,28.4
687,7,Cincinnati Reds,688,7,NL,West,1992,90,660,99,0.26,0.71,27.9
688,7,Cincinnati Reds,689,7,NL,West,1991,74,689,164,0.258,0.723,28.2
689,7,Cincinnati Reds,690,7,NL,West,1990,91,693,125,0.265,0.724,27.5
690,7,Cincinnati Reds,691,7,NL,West,1989,75,632,128,0.247,0.68,28.0
691,7,Cincinnati Reds,692,7,NL,West,1988,87,641,122,0.246,0.677,27.5
692,7,Cincinnati Reds,693,7,NL,West,1987,84,783,192,0.266,0.757,28.9
693,7,Cincinnati Reds,694,7,NL,West,1986,86,732,144,0.254,0.712,30.8
694,7,Cincinnati Reds,695,7,NL,West,1985,89,677,114,0.255,0.703,31.5
695,7,Cincinnati Reds,696,7,NL,West,1984,70,627,106,0.244,0.669,29.3
696,7,Cincinnati Reds,697,7,NL,West,1983,74,623,107,0.239,0.671,27.9
697,7,Cincinnati Reds,698,7,NL,West,1982,61,545,82,0.251,0.66,28.4
698,7,Cincinnati Reds,699,7,NL,West,1981,66,464,64,0.267,0.721,29.3
699,7,Cincinnati Reds,700,7,NL,West,1980,89,707,113,0.262,0.713,28.6
700,7,Cincinnati Reds,701,7,NL,West,1979,90,731,132,0.264,0.734,29.4
701,7,Cincinnati Reds,702,7,NL,West,1978,92,710,136,0.256,0.727,29.9
702,7,Cincinnati Reds,703,7,NL,West,1977,88,802,181,0.274,0.781,29.5
703,7,Cincinnati Reds,704,7,NL,West,1976,102,857,141,0.28,0.781,29.1
704,7,Cincinnati Reds,705,7,NL,West,1975,108,840,124,0.271,0.754,28.4
705,7,Cincinnati Reds,706,7,NL,West,1974,98,776,135,0.26,0.737,27.7
706,7,Cincinnati Reds,707,7,NL,West,1973,99,741,137,0.254,0.715,27.7
707,7,Cincinnati Reds,708,7,NL,West,1972,95,707,124,0.251,0.71,27.2
708,7,Cincinnati Reds,709,7,NL,West,1971,79,586,138,0.241,0.665,26.8
709,7,Cincinnati Reds,710,7,NL,West,1970,102,775,191,0.27,0.772,25.9
710,7,Cincinnati Reds,711,7,NL,West,1969,89,798,171,0.277,0.757,26.3
711,7,Cincinnati Reds,712,7,NL,NL,1968,83,690,106,0.273,0.709,26.5
712,7,Cincinnati Reds,713,7,NL,NL,1967,87,604,109,0.248,0.669,26.6
713,7,Cincinnati Reds,714,7,NL,NL,1966,76,692,149,0.26,0.704,26.3
714,7,Cincinnati Reds,715,7,NL,NL,1965,89,825,183,0.273,0.778,26.2
715,7,Cincinnati Reds,716,7,NL,NL,1964,92,660,130,0.249,0.68,26.1
716,7,Cincinnati Reds,717,7,NL,NL,1963,86,648,122,0.246,0.682,26.4
717,7,Cincinnati Reds,718,7,NL,NL,1962,98,802,167,0.27,0.749,27.2
718,7,Cincinnati Reds,719,7,NL,NL,1961,93,710,158,0.27,0.745,26.9
719,7,Cincinnati Reds,720,7,NL,NL,1960,67,640,140,0.25,0.706,27.3
720,7,Cincinnati Reds,721,7,NL,NL,1959,74,764,161,0.274,0.764,28.0
721,7,Cincinnati Reds,722,7,NL,NL,1958,76,695,123,0.258,0.719,29.6
722,7,Cincinnati Reds,723,7,NL,NL,1957,80,747,187,0.269,0.77,28.6
723,7,Cincinnati Reds,724,7,NL,NL,1956,91,775,221,0.266,0.777,27.7
724,7,Cincinnati Reds,725,7,NL,NL,1955,75,761,181,0.27,0.766,27.8
725,7,Cincinnati Reds,726,7,NL,NL,1954,74,729,147,0.262,0.739,27.0
726,7,Cincinnati Reds,727,7,NL,NL,1953,68,714,166,0.261,0.727,27.2
727,7,Cincinnati Reds,728,7,NL,NL,1952,69,615,104,0.249,0.68,28.0
728,7,Cincinnati Reds,729,7,NL,NL,1951,68,559,88,0.248,0.655,28.1
729,7,Cincinnati Reds,730,7,NL,NL,1950,66,654,99,0.26,0.702,27.5
730,7,Cincinnati Reds,731,7,NL,NL,1949,62,627,86,0.26,0.685,28.6
731,7,Cincinnati Reds,732,7,NL,NL,1948,64,588,104,0.247,0.678,28.4
732,7,Cincinnati Reds,733,7,NL,NL,1947,73,681,95,0.259,0.704,28.8
733,7,Cincinnati Reds,734,7,NL,NL,1946,67,523,65,0.239,0.634,28.4
734,7,Cincinnati Reds,735,7,NL,NL,1945,61,536,56,0.249,0.637,29.2
735,7,Cincinnati Reds,736,7,NL,NL,1944,89,573,51,0.254,0.651,30.4
736,7,Cincinnati Reds,737,7,NL,NL,1943,87,608,43,0.256,0.655,30.0
737,7,Cincinnati Reds,738,7,NL,NL,1942,76,527,66,0.231,0.62,28.7
738,7,Cincinnati Reds,739,7,NL,NL,1941,88,616,64,0.247,0.65,28.8
739,7,Cincinnati Reds,740,7,NL,NL,1940,100,707,89,0.266,0.706,28.9
740,7,Cincinnati Reds,741,7,NL,NL,1939,97,767,98,0.278,0.748,28.8
741,7,Cincinnati Reds,742,7,NL,NL,1938,82,723,110,0.277,0.733,28.1
742,7,Cincinnati Reds,743,7,NL,NL,1937,56,612,73,0.254,0.674,28.6
743,7,Cincinnati Reds,744,7,NL,NL,1936,74,722,82,0.274,0.717,28.0
744,7,Cincinnati Reds,745,7,NL,NL,1935,68,646,73,0.265,0.697,27.4
745,7,Cincinnati Reds,746,7,NL,NL,1934,52,590,55,0.266,0.675,29.7
746,7,Cincinnati Reds,747,7,NL,NL,1933,58,496,34,0.246,0.618,30.8
747,7,Cincinnati Reds,748,7,NL,NL,1932,60,575,47,0.263,0.682,29.6
748,7,Cincinnati Reds,749,7,NL,NL,1931,58,592,21,0.269,0.676,29.3
749,7,Cincinnati Reds,750,7,NL,NL,1930,59,665,74,0.281,0.739,29.6
750,7,Cincinnati Reds,751,7,NL,NL,1929,66,686,34,0.281,0.715,29.7
751,7,Cincinnati Reds,752,7,NL,NL,1928,78,648,32,0.28,0.701,29.9
752,7,Cincinnati Reds,753,7,NL,NL,1927,75,643,29,0.278,0.699,29.8
753,7,Cincinnati Reds,754,7,NL,NL,1926,87,747,35,0.29,0.749,29.9
754,7,Cincinnati Reds,755,7,NL,NL,1925,80,690,44,0.285,0.726,29.6
755,7,Cincinnati Reds,756,7,NL,NL,1924,83,649,36,0.29,0.734,29.8
756,7,Cincinnati Reds,757,7,NL,NL,1923,91,708,45,0.285,0.736,29.8
757,7,Cincinnati Reds,758,7,NL,NL,1922,86,766,45,0.296,0.755,29.1
758,7,Cincinnati Reds,759,7,NL,NL,1921,70,618,20,0.278,0.703,28.5
759,7,Cincinnati Reds,760,7,NL,NL,1920,82,639,18,0.277,0.681,29.2
760,7,Cincinnati Reds,761,7,NL,NL,1919,96,577,20,0.263,0.669,29.1
761,7,Cincinnati Reds,762,7,NL,NL,1918,68,530,15,0.278,0.697,28.4
762,7,Cincinnati Reds,763,7,NL,NL,1917,78,601,26,0.264,0.663,27.7
763,7,Cincinnati Reds,764,7,NL,NL,1916,60,505,14,0.254,0.639,27.3
764,7,Cincinnati Reds,765,7,NL,NL,1915,71,516,15,0.253,0.638,27.1
765,7,Cincinnati Reds,766,7,NL,NL,1914,60,530,16,0.236,0.605,26.7
766,7,Cincinnati Reds,767,7,NL,NL,1913,64,607,27,0.261,0.672,27.3
767,7,Cincinnati Reds,768,7,NL,NL,1912,75,656,21,0.256,0.662,26.5
768,7,Cincinnati Reds,769,7,NL,NL,1911,70,682,21,0.261,0.684,26.7
769,7,Cincinnati Reds,770,7,NL,NL,1910,75,620,23,0.259,0.664,26.2
770,7,Cincinnati Reds,771,7,NL,NL,1909,77,606,22,0.25,0.642,25.9
771,7,Cincinnati Reds,772,7,NL,NL,1908,73,488,14,0.227,0.582,27.8
772,7,Cincinnati Reds,773,7,NL,NL,1907,66,526,15,0.247,0.621,27.7
773,7,Cincinnati Reds,774,7,NL,NL,1906,64,533,16,0.238,0.605,29.0
774,7,Cincinnati Reds,775,7,NL,NL,1905,79,736,27,0.269,0.686,28.8
775,7,Cincinnati Reds,776,7,NL,NL,1904,88,695,21,0.255,0.651,29.3
776,7,Cincinnati Reds,777,7,NL,NL,1903,74,765,28,0.288,0.736,30.1
777,7,Cincinnati Reds,778,7,NL,NL,1902,70,633,18,0.282,0.69,28.4
778,7,Cincinnati Reds,779,7,NL,NL,1901,52,561,38,0.251,0.64,27.1
779,7,Cincinnati Reds,780,7,NL,NL,1900,62,703,33,0.266,0.671,28.3
780,7,Cincinnati Reds,781,7,NL,NL,1899,83,861,13,0.275,0.705,29.1
781,7,Cincinnati Reds,782,7,NL,NL,1898,92,831,19,0.271,0.694,29.6
782,7,Cincinnati Reds,783,7,NL,NL,1897,76,763,22,0.29,0.737,29.5
783,7,Cincinnati Reds,784,7,NL,NL,1896,77,783,20,0.294,0.745,30.9
784,7,Cincinnati Reds,785,7,NL,NL,1895,66,903,36,0.298,0.775,30.9
785,7,Cincinnati Reds,786,7,NL,NL,1894,55,936,61,0.296,0.782,29.9
786,7,Cincinnati Reds,787,7,NL,NL,1893,65,759,29,0.259,0.682,28.9
787,7,Cincinnati Reds,788,7,NL,NL,1892,82,766,44,0.241,0.634,29.7
788,7,Cincinnati Reds,789,7,NL,NL,1891,56,646,40,0.242,0.643,29.0
789,7,Cincinnati Reds,790,7,NL,NL,1890,77,753,27,0.259,0.689,28.1
790,7,Cincinnati Reds,791,7,AA,AA,1889,76,897,52,0.27,0.722,27.8
791,7,Cincinnati Reds,792,7,AA,AA,1888,80,745,32,0.242,0.624,28.0
792,7,Cincinnati Reds,793,7,AA,AA,1887,81,892,37,0.268,0.7,27.4
793,7,Cincinnati Reds,794,7,AA,AA,1886,65,883,45,0.249,0.656,27.6
794,7,Cincinnati Reds,795,7,AA,AA,1885,63,642,26,0.258,0.636,27.9
795,7,Cincinnati Reds,796,7,AA,AA,1884,68,754,36,0.254,0.643,26.9
796,7,Cincinnati Reds,797,7,AA,AA,1883,61,662,34,0.262,0.652,26.6
797,7,Cincinnati Reds,798,7,AA,AA,1882,55,489,5,0.264,0.621,25.5
798,8,Cleveland Indians,799,8,AL,Central,2018,91,818,216,0.259,0.766,29.4
799,8,Cleveland Indians,800,8,AL,Central,2017,102,818,212,0.263,0.788,28.1
800,8,Cleveland Indians,801,8,AL,Central,2016,94,777,185,0.262,0.759,29.0
801,8,Cleveland Indians,802,8,AL,Central,2015,81,669,141,0.256,0.725,28.0
802,8,Cleveland Indians,803,8,AL,Central,2014,85,669,142,0.253,0.706,28.6
803,8,Cleveland Indians,804,8,AL,Central,2013,92,745,171,0.255,0.737,28.7
804,8,Cleveland Indians,805,8,AL,Central,2012,68,667,136,0.251,0.705,27.8
805,8,Cleveland Indians,806,8,AL,Central,2011,80,704,154,0.25,0.714,27.8
806,8,Cleveland Indians,807,8,AL,Central,2010,69,646,128,0.248,0.7,27.2
807,8,Cleveland Indians,808,8,AL,Central,2009,65,773,161,0.264,0.756,27.4
808,8,Cleveland Indians,809,8,AL,Central,2008,81,805,171,0.262,0.763,27.6
809,8,Cleveland Indians,810,8,AL,Central,2007,96,811,178,0.268,0.771,28.0
810,8,Cleveland Indians,811,8,AL,Central,2006,78,870,196,0.28,0.806,27.7
811,8,Cleveland Indians,812,8,AL,Central,2005,93,790,207,0.271,0.787,27.5
812,8,Cleveland Indians,813,8,AL,Central,2004,80,858,184,0.276,0.795,28.6
813,8,Cleveland Indians,814,8,AL,Central,2003,68,699,158,0.254,0.717,27.1
814,8,Cleveland Indians,815,8,AL,Central,2002,74,739,192,0.249,0.733,30.4
815,8,Cleveland Indians,816,8,AL,Central,2001,91,897,212,0.278,0.807,31.1
816,8,Cleveland Indians,817,8,AL,Central,2000,90,950,221,0.288,0.837,30.1
817,8,Cleveland Indians,818,8,AL,Central,1999,97,1009,209,0.289,0.84,29.0
818,8,Cleveland Indians,819,8,AL,Central,1998,89,850,198,0.272,0.795,29.4
819,8,Cleveland Indians,820,8,AL,Central,1997,86,868,220,0.286,0.825,30.2
820,8,Cleveland Indians,821,8,AL,Central,1996,99,952,218,0.293,0.844,29.7
821,8,Cleveland Indians,822,8,AL,Central,1995,100,840,207,0.291,0.839,29.0
822,8,Cleveland Indians,823,8,AL,Central,1994,66,679,167,0.29,0.835,28.3
823,8,Cleveland Indians,824,8,AL,East,1993,76,790,141,0.275,0.743,27.2
824,8,Cleveland Indians,825,8,AL,East,1992,76,674,127,0.266,0.706,25.7
825,8,Cleveland Indians,826,8,AL,East,1991,57,576,79,0.254,0.663,25.5
826,8,Cleveland Indians,827,8,AL,East,1990,77,732,110,0.267,0.714,27.3
827,8,Cleveland Indians,828,8,AL,East,1989,73,604,127,0.245,0.675,27.0
828,8,Cleveland Indians,829,8,AL,East,1988,78,666,134,0.261,0.701,28.1
829,8,Cleveland Indians,830,8,AL,East,1987,61,742,187,0.263,0.745,27.5
830,8,Cleveland Indians,831,8,AL,East,1986,84,831,157,0.284,0.767,27.5
831,8,Cleveland Indians,832,8,AL,East,1985,60,729,116,0.265,0.709,28.0
832,8,Cleveland Indians,833,8,AL,East,1984,75,761,123,0.265,0.719,27.4
833,8,Cleveland Indians,834,8,AL,East,1983,70,704,86,0.265,0.707,29.9
834,8,Cleveland Indians,835,8,AL,East,1982,78,683,109,0.262,0.714,28.7
835,8,Cleveland Indians,836,8,AL,East,1981,52,431,39,0.263,0.678,28.8
836,8,Cleveland Indians,837,8,AL,East,1980,79,738,89,0.277,0.731,27.7
837,8,Cleveland Indians,838,8,AL,East,1979,81,760,138,0.258,0.724,28.2
838,8,Cleveland Indians,839,8,AL,East,1978,69,639,106,0.261,0.702,26.7
839,8,Cleveland Indians,840,8,AL,East,1977,71,676,100,0.269,0.714,27.7
840,8,Cleveland Indians,841,8,AL,East,1976,81,615,85,0.263,0.68,27.3
841,8,Cleveland Indians,842,8,AL,East,1975,79,688,153,0.261,0.719,26.7
842,8,Cleveland Indians,843,8,AL,East,1974,77,662,131,0.255,0.681,25.5
843,8,Cleveland Indians,844,8,AL,East,1973,71,680,158,0.256,0.702,24.6
844,8,Cleveland Indians,845,8,AL,East,1972,72,472,91,0.234,0.622,25.4
845,8,Cleveland Indians,846,8,AL,East,1971,60,543,109,0.238,0.643,26.3
846,8,Cleveland Indians,847,8,AL,East,1970,76,649,183,0.249,0.707,26.2
847,8,Cleveland Indians,848,8,AL,East,1969,62,573,119,0.237,0.652,27.3
848,8,Cleveland Indians,849,8,AL,AL,1968,86,516,75,0.234,0.62,27.5
849,8,Cleveland Indians,850,8,AL,AL,1967,75,559,131,0.235,0.652,28.6
850,8,Cleveland Indians,851,8,AL,AL,1966,81,574,155,0.237,0.657,28.7
851,8,Cleveland Indians,852,8,AL,AL,1965,87,663,156,0.25,0.695,27.8
852,8,Cleveland Indians,853,8,AL,AL,1964,79,689,164,0.247,0.693,27.5
853,8,Cleveland Indians,854,8,AL,AL,1963,79,635,169,0.239,0.682,27.2
854,8,Cleveland Indians,855,8,AL,AL,1962,80,682,180,0.245,0.7,27.7
855,8,Cleveland Indians,856,8,AL,AL,1961,78,737,150,0.266,0.732,28.8
856,8,Cleveland Indians,857,8,AL,AL,1960,76,667,127,0.267,0.713,28.2
857,8,Cleveland Indians,858,8,AL,AL,1959,89,745,167,0.263,0.729,28.6
858,8,Cleveland Indians,859,8,AL,AL,1958,77,694,161,0.258,0.728,28.7
859,8,Cleveland Indians,860,8,AL,AL,1957,76,682,140,0.252,0.711,28.9
860,8,Cleveland Indians,861,8,AL,AL,1956,88,712,153,0.244,0.715,30.0
861,8,Cleveland Indians,862,8,AL,AL,1955,93,698,148,0.257,0.743,30.5
862,8,Cleveland Indians,863,8,AL,AL,1954,111,746,156,0.262,0.744,30.2
863,8,Cleveland Indians,864,8,AL,AL,1953,92,770,160,0.27,0.759,29.5
864,8,Cleveland Indians,865,8,AL,AL,1952,93,763,148,0.262,0.746,29.8
865,8,Cleveland Indians,866,8,AL,AL,1951,93,696,140,0.256,0.726,29.3
866,8,Cleveland Indians,867,8,AL,AL,1950,92,806,164,0.269,0.781,29.2
867,8,Cleveland Indians,868,8,AL,AL,1949,89,675,112,0.26,0.723,29.3
868,8,Cleveland Indians,869,8,AL,AL,1948,97,840,155,0.282,0.792,28.6
869,8,Cleveland Indians,870,8,AL,AL,1947,80,687,112,0.259,0.709,28.4
870,8,Cleveland Indians,871,8,AL,AL,1946,68,537,79,0.245,0.669,27.9
871,8,Cleveland Indians,872,8,AL,AL,1945,73,557,65,0.255,0.685,27.7
872,8,Cleveland Indians,873,8,AL,AL,1944,72,643,70,0.266,0.703,28.4
873,8,Cleveland Indians,874,8,AL,AL,1943,82,600,55,0.255,0.679,28.1
874,8,Cleveland Indians,875,8,AL,AL,1942,75,590,50,0.253,0.665,27.3
875,8,Cleveland Indians,876,8,AL,AL,1941,75,677,103,0.256,0.716,27.0
876,8,Cleveland Indians,877,8,AL,AL,1940,89,710,101,0.265,0.73,26.7
877,8,Cleveland Indians,878,8,AL,AL,1939,87,797,85,0.28,0.763,26.8
878,8,Cleveland Indians,879,8,AL,AL,1938,86,847,113,0.281,0.784,27.9
879,8,Cleveland Indians,880,8,AL,AL,1937,83,817,103,0.28,0.775,28.6
880,8,Cleveland Indians,881,8,AL,AL,1936,80,921,123,0.304,0.825,26.3
881,8,Cleveland Indians,882,8,AL,AL,1935,82,776,93,0.284,0.762,26.4
882,8,Cleveland Indians,883,8,AL,AL,1934,85,814,100,0.287,0.776,27.9
883,8,Cleveland Indians,884,8,AL,AL,1933,75,654,50,0.261,0.681,27.5
884,8,Cleveland Indians,885,8,AL,AL,1932,87,845,78,0.285,0.77,28.2
885,8,Cleveland Indians,886,8,AL,AL,1931,78,885,71,0.296,0.783,27.2
886,8,Cleveland Indians,887,8,AL,AL,1930,81,890,72,0.304,0.796,27.3
887,8,Cleveland Indians,888,8,AL,AL,1929,81,717,62,0.294,0.771,28.6
888,8,Cleveland Indians,889,8,AL,AL,1928,62,674,34,0.285,0.717,27.4
889,8,Cleveland Indians,890,8,AL,AL,1927,66,668,26,0.283,0.717,28.3
890,8,Cleveland Indians,891,8,AL,AL,1926,88,738,27,0.289,0.735,29.1
891,8,Cleveland Indians,892,8,AL,AL,1925,70,782,52,0.297,0.76,28.2
892,8,Cleveland Indians,893,8,AL,AL,1924,67,755,41,0.296,0.76,28.1
893,8,Cleveland Indians,894,8,AL,AL,1923,82,888,59,0.301,0.801,28.1
894,8,Cleveland Indians,895,8,AL,AL,1922,78,768,32,0.292,0.762,29.2
895,8,Cleveland Indians,896,8,AL,AL,1921,94,925,42,0.308,0.814,29.1
896,8,Cleveland Indians,897,8,AL,AL,1920,98,857,35,0.303,0.794,29.3
897,8,Cleveland Indians,898,8,AL,AL,1919,84,636,24,0.278,0.734,29.0
898,8,Cleveland Indians,899,8,AL,AL,1918,73,504,9,0.26,0.685,28.1
899,8,Cleveland Indians,900,8,AL,AL,1917,88,584,13,0.245,0.646,26.2
900,8,Cleveland Indians,901,8,AL,AL,1916,77,630,16,0.25,0.655,26.9
901,8,Cleveland Indians,902,8,AL,AL,1915,57,539,20,0.24,0.63,24.6
902,8,Cleveland Indians,903,8,AL,AL,1914,51,538,10,0.245,0.622,26.6
903,8,Cleveland Indians,904,8,AL,AL,1913,86,633,16,0.268,0.679,27.0
904,8,Cleveland Indians,905,8,AL,AL,1912,75,677,12,0.273,0.686,26.4
905,8,Cleveland Indians,906,8,AL,AL,1911,80,693,20,0.282,0.701,27.0
906,8,Cleveland Indians,907,8,AL,AL,1910,71,548,9,0.244,0.604,28.2
907,8,Cleveland Indians,908,8,AL,AL,1909,71,493,10,0.241,0.601,28.1
908,8,Cleveland Indians,909,8,AL,AL,1908,90,569,18,0.239,0.606,28.2
909,8,Cleveland Indians,910,8,AL,AL,1907,85,531,11,0.241,0.606,27.5
910,8,Cleveland Indians,911,8,AL,AL,1906,89,663,12,0.279,0.682,28.2
911,8,Cleveland Indians,912,8,AL,AL,1905,76,564,18,0.255,0.636,27.1
912,8,Cleveland Indians,913,8,AL,AL,1904,86,647,27,0.26,0.662,27.3
913,8,Cleveland Indians,914,8,AL,AL,1903,77,639,31,0.265,0.681,27.3
914,8,Cleveland Indians,915,8,AL,AL,1902,69,686,33,0.289,0.726,27.2
915,8,Cleveland Indians,916,8,AL,AL,1901,54,666,12,0.271,0.66,28.4
916,9,Colorado Rockies,917,9,NL,West,2018,91,780,210,0.256,0.757,28.7
917,9,Colorado Rockies,918,9,NL,West,2017,87,824,192,0.273,0.781,28.3
918,9,Colorado Rockies,919,9,NL,West,2016,75,845,204,0.275,0.794,27.8
919,9,Colorado Rockies,920,9,NL,West,2015,68,737,186,0.265,0.748,28.0
920,9,Colorado Rockies,921,9,NL,West,2014,66,755,186,0.276,0.772,27.4
921,9,Colorado Rockies,922,9,NL,West,2013,74,706,159,0.27,0.741,27.7
922,9,Colorado Rockies,923,9,NL,West,2012,64,758,166,0.274,0.766,28.1
923,9,Colorado Rockies,924,9,NL,West,2011,73,735,163,0.258,0.739,28.6
924,9,Colorado Rockies,925,9,NL,West,2010,83,770,173,0.263,0.76,28.8
925,9,Colorado Rockies,926,9,NL,West,2009,92,804,190,0.261,0.784,27.8
926,9,Colorado Rockies,927,9,NL,West,2008,74,747,160,0.263,0.751,27.5
927,9,Colorado Rockies,928,9,NL,West,2007,90,860,171,0.28,0.791,27.9
928,9,Colorado Rockies,929,9,NL,West,2006,76,813,157,0.27,0.774,27.8
929,9,Colorado Rockies,930,9,NL,West,2005,67,740,150,0.267,0.744,27.2
930,9,Colorado Rockies,931,9,NL,West,2004,68,833,202,0.275,0.8,30.4
931,9,Colorado Rockies,932,9,NL,West,2003,74,853,198,0.267,0.79,29.5
932,9,Colorado Rockies,933,9,NL,West,2002,73,778,152,0.274,0.76,28.7
933,9,Colorado Rockies,934,9,NL,West,2001,73,923,213,0.292,0.837,28.3
934,9,Colorado Rockies,935,9,NL,West,2000,82,968,161,0.294,0.816,29.2
935,9,Colorado Rockies,936,9,NL,West,1999,72,906,223,0.288,0.819,29.7
936,9,Colorado Rockies,937,9,NL,West,1998,77,826,183,0.291,0.808,29.5
937,9,Colorado Rockies,938,9,NL,West,1997,83,923,239,0.288,0.835,30.4
938,9,Colorado Rockies,939,9,NL,West,1996,83,961,221,0.287,0.827,30.1
939,9,Colorado Rockies,940,9,NL,West,1995,77,785,200,0.282,0.82,29.5
940,9,Colorado Rockies,941,9,NL,West,1994,53,573,125,0.274,0.776,29.7
941,9,Colorado Rockies,942,9,NL,West,1993,67,758,142,0.273,0.745,27.7
942,10,Detroit Tigers,943,10,AL,Central,2018,64,630,135,0.241,0.68,27.9
943,10,Detroit Tigers,944,10,AL,Central,2017,64,735,187,0.258,0.748,29.6
944,10,Detroit Tigers,945,10,AL,Central,2016,86,750,211,0.267,0.769,30.0
945,10,Detroit Tigers,946,10,AL,Central,2015,74,689,151,0.27,0.748,28.3
946,10,Detroit Tigers,947,10,AL,Central,2014,90,757,155,0.277,0.757,29.8
947,10,Detroit Tigers,948,10,AL,Central,2013,93,796,176,0.283,0.78,30.0
948,10,Detroit Tigers,949,10,AL,Central,2012,88,726,163,0.268,0.757,27.9
949,10,Detroit Tigers,950,10,AL,Central,2011,95,787,169,0.277,0.773,28.6
950,10,Detroit Tigers,951,10,AL,Central,2010,81,751,152,0.268,0.75,29.0
951,10,Detroit Tigers,952,10,AL,Central,2009,86,743,183,0.26,0.747,29.8
952,10,Detroit Tigers,953,10,AL,Central,2008,74,821,200,0.271,0.784,30.3
953,10,Detroit Tigers,954,10,AL,Central,2007,88,887,177,0.287,0.802,30.9
954,10,Detroit Tigers,955,10,AL,Central,2006,95,822,203,0.274,0.777,29.3
955,10,Detroit Tigers,956,10,AL,Central,2005,71,723,168,0.272,0.75,28.5
956,10,Detroit Tigers,957,10,AL,Central,2004,72,827,201,0.272,0.786,28.1
957,10,Detroit Tigers,958,10,AL,Central,2003,43,591,153,0.24,0.675,27.3
958,10,Detroit Tigers,959,10,AL,Central,2002,55,575,124,0.248,0.679,28.1
959,10,Detroit Tigers,960,10,AL,Central,2001,66,724,139,0.26,0.73,28.3
960,10,Detroit Tigers,961,10,AL,Central,2000,79,823,177,0.275,0.781,29.1
961,10,Detroit Tigers,962,10,AL,Central,1999,69,747,212,0.261,0.768,27.5
962,10,Detroit Tigers,963,10,AL,Central,1998,65,722,165,0.264,0.738,27.3
963,10,Detroit Tigers,964,10,AL,East,1997,79,784,176,0.258,0.747,26.4
964,10,Detroit Tigers,965,10,AL,East,1996,53,783,204,0.256,0.743,27.0
965,10,Detroit Tigers,966,10,AL,East,1995,60,654,159,0.247,0.731,28.8
966,10,Detroit Tigers,967,10,AL,East,1994,53,652,161,0.265,0.806,30.8
967,10,Detroit Tigers,968,10,AL,East,1993,85,899,178,0.275,0.796,30.8
968,10,Detroit Tigers,969,10,AL,East,1992,75,791,182,0.256,0.744,30.0
969,10,Detroit Tigers,970,10,AL,East,1991,84,817,209,0.247,0.749,29.2
970,10,Detroit Tigers,971,10,AL,East,1990,79,750,172,0.259,0.746,30.7
971,10,Detroit Tigers,972,10,AL,East,1989,59,617,116,0.242,0.669,31.0
972,10,Detroit Tigers,973,10,AL,East,1988,88,703,143,0.25,0.703,32.2
973,10,Detroit Tigers,974,10,AL,East,1987,98,896,225,0.272,0.8,31.2
974,10,Detroit Tigers,975,10,AL,East,1986,87,798,198,0.263,0.762,30.5
975,10,Detroit Tigers,976,10,AL,East,1985,84,729,202,0.253,0.742,29.5
976,10,Detroit Tigers,977,10,AL,East,1984,104,829,187,0.271,0.774,28.5
977,10,Detroit Tigers,978,10,AL,East,1983,92,789,156,0.274,0.762,27.7
978,10,Detroit Tigers,979,10,AL,East,1982,83,729,177,0.266,0.742,27.1
979,10,Detroit Tigers,980,10,AL,East,1981,60,427,65,0.256,0.699,27.1
980,10,Detroit Tigers,981,10,AL,East,1980,84,830,143,0.273,0.757,26.4
981,10,Detroit Tigers,982,10,AL,East,1979,85,770,164,0.269,0.754,26.5
982,10,Detroit Tigers,983,10,AL,East,1978,86,714,129,0.271,0.73,26.2
983,10,Detroit Tigers,984,10,AL,East,1977,74,714,166,0.264,0.728,27.3
984,10,Detroit Tigers,985,10,AL,East,1976,74,609,101,0.257,0.68,28.0
985,10,Detroit Tigers,986,10,AL,East,1975,57,570,125,0.249,0.666,27.7
986,10,Detroit Tigers,987,10,AL,East,1974,72,620,131,0.247,0.669,30.0
987,10,Detroit Tigers,988,10,AL,East,1973,85,642,157,0.254,0.71,31.6
988,10,Detroit Tigers,989,10,AL,East,1972,86,558,122,0.237,0.661,30.7
989,10,Detroit Tigers,990,10,AL,East,1971,91,701,179,0.254,0.73,29.6
990,10,Detroit Tigers,991,10,AL,East,1970,79,666,148,0.238,0.696,28.8
991,10,Detroit Tigers,992,10,AL,East,1969,90,701,182,0.242,0.703,28.8
992,10,Detroit Tigers,993,10,AL,AL,1968,103,671,185,0.235,0.692,28.0
993,10,Detroit Tigers,994,10,AL,AL,1967,91,683,152,0.243,0.702,28.3
994,10,Detroit Tigers,995,10,AL,AL,1966,88,719,179,0.251,0.727,27.7
995,10,Detroit Tigers,996,10,AL,AL,1965,89,680,162,0.238,0.686,26.8
996,10,Detroit Tigers,997,10,AL,AL,1964,85,699,157,0.253,0.714,27.5
